HolderAddress,Balance,PendingBalanceUpdate
0x4a89971732f2434f44043d57af6d972e489f76b0,367.395080683106,No
0x8c5ba8d0017c92527daa77b145919a77614dfd9e,367.272229224312,No
0xf99170f0598abd9550668ce677001bd57487da4c,367.216797,No
0x77f2fcc475a4b333aacd24724b851e3e9b148925,367.06037883,No
0xd502fa36bd5a039795b6e510f9206c9be122c65b,367.03191039,No
0x32e9dc9968fab4c4528165cd37b613dd5d229650,367.01136262,No
0x0d9cc4cca61d195538169d99211ec9cefc639a1a,367,No
0x6a1f9b2dd43cc47a7a9c96bdb20e4649a2299449,366.9996,No
0x8738f2d66872e722cc12015d4df2fcbb01445ab8,366.913918049803,No
0x0cded712bfb250507624dbd7f3ca351ca1b42a56,366.003711701943,No
0xd4cf19f76addb489d079d0f60f41d6e91e7c79e1,365.98128227,No
0x173b6af65d651562658a2155cb9cb666f6b5605b,365.915245572898,No
0xba8971beb0dcb48422dad0e21d2781073cb965e9,365.89457679,No
0xbc9539ac8b3c79b023a429ae08a6463f9a749e93,365.805651396112,No
0xf2306b7547b4e7c3d2b4f0864900414a91d5571f,365.794370481757,No
0x518b65b0b5df0cd5f5d7a5d2273d7ca1273cdd4e,365.694583674631,No
0x97323cde1a083a6385c5c628fc9c6938be3b719d,365.50258929,No
0xca3fe04c7ee111f0bbb02c328c699226acf9fd33,365.42,No
0xfac3aa61a23a79a783ded9d1fd61b81e7de9c1b5,365.4,No
0x318c31fb0c479dfd714b442f086ab5d236e9ea4b,365.33385973,No
0xd23703521516458f979d7c951865979051d62892,365.241052217677,No
0x0b07b044527affe7a9e44ca68b1ed1451015a862,365.028024,No
0xa303cdfc6a1980fc09fe478c6afa7f34e99d2fc8,365,No
0x9082f046343a7c3a69743837ee2abebd2d810337,365,No
0x3c85795530a11792cd1aa0e42971bed094d0367b,364.95689889,No
0x1dd57e5db5a756003039ff41e79334df22168d4a,364.904232972251,No
0xa48ed7bff86f354d80f1ade743f66b5f2a456642,364.806314686251,No
0x61f4d1013941d98bf455aa881d26766e4fd317ec,364.8055518,No
0x853f3a3afa25d4b42d177b0795ce88c46186029b,364.76472406,No
0x13c051114d14a671a060c12380fc579ec9dc291d,364.43246952,No
0xa7082f7ce6e357a1a0e83f76cad491971c120001,364.41245254939,No
0x329e1a13a9d34e3c475beb2f1193aeb3f5ced879,364.32900087,No
0x082d13763278611dd626f1023330763a7d4711cb,364.191286988607,No
0x09526ebb1017a14bb942d5a1b24a51f68a4ea519,364.115632312199,No
0x5aa06c7d6453870f27ec551060c71ee77af48fcf,364.07403756,No
0xc46590f39f9c107434618b603573be526ce73fec,363.621837657955,No
0xe5c405c5578d84c5231d3a9a29ef4374423fa0c2,363.6130463,No
0x40ff172b97a9c507c232ae41a5006948d1bde604,363.559891075401,No
0xbbafee6d0151919021239e9826ad726333c0b012,363.14426,No
0x772f8aa0ccf328d120b2fa701fafedd86692a4bf,363,No
0x686650e1bafa0164dcdc1245da503ce93fe3a7d4,362.971991,No
0x0e96a4aefa1d81e7d3e71a7b46f42fef30b04c7b,362.89808811,No
0xc4d57904c4435a9348b56051e4dea6055d85a6a9,362.422040898327,No
0x1e5b20196cda58367c87ee0d97e5418a0a6280fc,362.245738,No
0x44b3e0d239dee0120ebac141408c449a475515e4,362.179472945849,No
0x178381aa8ea4c9cfba16db4d6f593f735e07ec4b,362,No
0x30362e0d9e24496e638312c3c1f95bf8fc625d89,361.89689,No
0x8a5822beb46091e50aade63b09f3e0024c18619e,361.749032248926,No
0x88fae2acf61bdfcb1a52c50b1c02fb919fe89aa9,361.70592576367,No
0x797351a9d8aab9a4bc1fc87ce0acf4f107698e2c,361.684,No
0xcf771271d85c1e77624e390cb77c133750288091,361.663126152581,No
0x8d998bd8311e135660ef6a0415b2788a35630cca,361.53922185,No
0x6c8614767852c09edff3720781ccfd5a935bafda,361.506784,No
0x7bcb3a4fcb474af5b21e95666c67b6363f9be1a7,361.4819891,No
0xa9e754e01cba998191a0239adaf633ff01998aa9,361.45,No
0xa71dafce9c354efadb35755a4d62ffa50a1303f6,361.297038219085,No
0x55c8435df88d765d753b38feb9a6ea0617bfd2a1,361.24360362,No
0x4102EC3b8737d7C4c4e5d4de095ECBA7f304162B,361.1569309708,No
0x3dc03ee616e5f7064ff2a37f611ad6639ce9b09f,360.96281126143,No
0x2bf2aeb59565ade7226ca26abdb90ce56ade8a99,360.694875,No
0xc5bfe310476c426b53726212517c5cc6cd67f128,360.543814395397,No
0x9ebd278302313883b6dd9793b2464c74d26d3c3f,360.519595,No
0xa8d5705e169dc3db14421b40d9aed49d00fdef33,360.389913998187,No
0x0c6dcdda92d7dc6b35a1832992940f2f5a92c62d,360.219901606266,No
0x93f5af632ce523286e033f0510e9b3c9710f4489,360.138132700384,No
0x89deba722c82cb078e9ca765338f01dbb1890c76,360,No
0xee06fe63820ebb009c1cb26162e9774861eb73ab,359.90099701,No
0xa807ef5bfffdf0b93238adbd269f62c24141ae3f,359.87,No
0x2781ef39078383139d6417b3a4f8fc453492ddb9,359.775496,No
0xe0a33469178f37eaaed46fb3cc2ecfb0b0b3f8a7,359.49389,No
0xcafdadef45928990916ada65b5e5cac796375efe,359.124225375963,No
0xbafd4e1834d09d11415cbed0ddd23e441cf31bdd,359,No
0xfb6b4ca7c314d77f569ad6459c29bfb7852ed550,359,No
0xdda96e1225e43e7e4cbca0b4e82bc9a6640aa90b,358.996,No
0x76378a849b0bade368c7be3c1fe0bcfffc4b988c,358.8,No
0x92dece15c44bf9cbaff68e4d8879fac08d16b985,358.568232759088,No
0x053be9d5adda195c12ac6e33c70c3623a9323d5f,358.546054565415,No
0xad7d5b5ac854c098d38e7408e0290766e0ca844b,358.538,No
0x981025a2789c615edc7e04633b3dd88f90b6176d,358.53,No
0xdeb30c58562e0d6e97176b622ba20a86aa1c7ab0,358.490823931105,No
0x4bca0a5acc45ccd840afc4e7e8d7c6f2dc270ffe,358.43003,No
0xa8295f7ce5c45b25f299d7ab2f4923e73ddb8dc9,358.420865502497,No
0x5eddef036850733a5b5bf20292e40fe32570af08,358.039870238648,No
0x593253f1847e8a5c17307b2652f4d94f298de830,358.024876,No
0xcf7e13912c3f1fe0ea1222929c71baa4b46e417b,357.992531363957,No
0x5924955947dd6a5ffff5425270094fc494985a05,357.626276156099,No
0x258c7b77bc4335912544644995aef6e1f0c4993c,357.61257,No
0x6a54170effd093f1459253eb759113c123a86756,357.519089126333,No
0x8f83e8189d4c65ff4b5c9beeb072878c3ed3d4e8,357.519089126333,No
0xbe9c4c41e90ed7a77486979f950b0ee25a6e0b26,357.438,No
0x4e7ffb5855f9c1490dd5385ccac3a873d0d061eb,357.31732332,No
0xe0d269259f5e75d93f9696e0497b1886d2652aea,357.299378078075,No
0x8822913efcec6f2f52de92ff7b9c6cbb306acc6b,357.27429039,No
0x81d5639182adfac5530aef76cba345fe872d21f0,357,No
0x86b1ccdda679136e4594afcf7f0413d523581563,356.9321703,No
0x046cc3d513ccb9b8cb0fdc6007c8f25fdf12da0e,356.91926,No
0x3e8f0bcbcc283296fd831cc5312714335f19b340,356.865913026711,No
0x212abdc35d74ae1be0a264423a1135b524ff75c3,356.840351,No
0xcb09589fb33e656481a3de2c8259ca18ce303b95,356.771455254677,No
0xd759afdb2c35a3f4c9582af19fdfcee1ee1d3393,356.74750058,No
0xe3d76ffc6330e3c7cda48229fa90ec158a81790a,356.732360735672,No
0x0412a549f861a0693471e8bba58c0450c855e450,356.44569236451,No
0xc1278edadcc9d48289624b37e0c09be6686d804b,356.410857,No
0x063893ee06b2310af6ed32c2806031e831ac42ad,356.200217106725,No
0xd2856b75b84339266518340e7c7f4b93210ad582,356.116770582371,No
0xa602210ce9fc6ec7fd2080cff6cb9d41b55c3ed6,356.089833130905,No
0x483bfabd99abb9dcdd86a9d114e5617c2d5225cd,356,No
0x9a5730986fd985f0a0ed4a3f67132849dd52bb6a,355.993763748642,No
0x73d3217505114c686782f7a6e3fb66ff2eb4ceb5,355.94781264,No
0x694faad0d066ab2b8de6851c0d593698df49a536,355.87,No
0x215a164da3e923df9c5c18b5dd713be520db8ac2,355.809851203826,No
0xcb972bb091ea203451742c79bf33582b3e99e945,355.503671262524,No
0x708d68eb65ad27e3d1a2c3b90635e8709444ece8,355.497314610295,No
0xdf7df784687b01ea8f17da92af0f8440c347fce0,355.44499795,No
0x2348d95ac501bdb4feab80ec857ec256a372e9e5,355.31988817,No
0x6b4d47b34af36afa69969c480370471817646eb7,355.314612,No
0x9cfe7c96f72fc9d8372709b212fad4e0053f15c8,355.27,No
0x13e75cdd8580bf291f5ef7697bc0aadd6b1d5c3e,355.024,No
0xa4c0aab47fb7b641c9bf94e7dce2fd19cc60d3c0,354.7846869,No
0x1507397c52ce95c2835ec4ef7fccb8e49c848ffd,354.660367988613,No
0x168c612157ffca2b8e1bc89cb4a1afdf81e31edb,354.41053618,No
0xbaf9fd0a6726c35886a31fbf197ab91628dd33fd,354.353928,No
0x21dd5c13925407e5bcec3f27ab11a355a9dafbe3,354.31296666,No
0xfb101f502c7ca3e82a3698c798bd6adfd7f76dff,354.276879919354,No
0x8e6e4581a407de99919127c358ce3c9c758769c9,354.223808,No
0x85620e74042a95e03195d0ce3e83f356c3d77510,354.20713953524,No
0x6706f1dcbf5f1af61b1bd11b407f91795499cfa8,354.0553,No
0x179e5556f59ffd642f5021bc4773b4725eb03418,354.02872,No
0xd733d84b93e73b93106fe86dc4a037ded6297a9b,354,No
0x1603e36162ce95e776f986c6362e49c8b3afd586,353.85519298,No
0xc72712c7bcf98cbebb3d8f83056499966169d819,353.597566945768,No
0xe8d088d8946b789b7219d5419f01b6d89ce1ba06,353.50621325004,No
0x3fcf14d0010cdc9185adbac0b976d85ac6243324,353.345745,No
0x1af60fe6cc2a37fd12dab0dc65239fee9f727c32,353.33962807,No
0xbb104430143bee19cdef9801c87d316e9a5e6c00,353.15696032,No
0x8f32e6f83ac95387810e7b4944f258431306fa15,352.84507,No
0xbe8781a31b10c5fef45ec6814c57e895b5f9fa28,352.706698,No
0x797445a2e0044d2a5c4d170c3211d9fecf54becb,352.523293857811,No
0x79c0e785f6f5a268dba4e3ef75c7b4122e064a9d,352.425172930991,No
0xc2315d81a925da8d75dd4f61d79a2d82adbeb9bf,352.169487989181,No
0x4ae26e87e97374f44fbf25eab31461256840520f,352.133284881,No
0x9c531f93d26eb2f4b37e8c3ab7de8d6d5a099d91,352.074608220264,No
0x7973d4a24748c9243a894e9de295f9099bc7adc8,352.071758266167,No
0xc54db577897b82933634ed1cee5d61d9d5a701d5,352.051563732758,No
0xf550f641f67000ecc54ebc03e77dd08b67835a5d,352.018038229529,No
0xd27d997cb2dbeda80ca77925b05e2550c5d9c368,352.014694210047,No
0x6dfe6f4c9adbc0fdb7c231913f76fa13bef34afc,352.013239751695,No
0x28d2c8d58dbfd9ef4084a7e8543f5bc1f9798aca,352.00015424,No
0x03362b0c0e6bc150261d4769890e9d5ad6bb604d,352,No
0x6ef740a5e6d501cef6b37b67c7e1026c1ce2c6de,352,No
0xb489655c39e72600bffcce6b32be13a1fce25238,351.6980804,No
0x22221063e238d31add04e561f4d9896795313412,351.608045817844,No
0x77fbc202e95252a1c5f194f5ec77ae48ba767896,351.444692,No
0x08c4226cd265db26c19315f43ae9b3a82b035d62,351.39625,No
0x9447587df529a50539b79ef9ab18a494bdc93fe0,351.294559829999,No
0xf65a4d1ed82cbcdbce78dd1e84c07b0feb5150cd,351.255567370208,No
0x8164da19c070caa6f34f96afb97cdccee8915958,351,No
0x56f8ae4b37f4d26c86a62faf39f27b4215d7e937,351,No
0xd70a614396e8e58f3dab10334358abeed470443c,350.874497,No
0x0290e43c4440949136e374dac31108d253b06de9,350.871846395098,No
0x0467410dbd3afc6e26c09863851eee09b637b6fc,350.732424061844,No
0x79f0b5c3dc6d39959ed8ec8f72bb876b9a1507db,350.72674541307,No
0x1c59f234ace21c1a5e640b1d645a04922c070075,350.450891513946,No
0x9e51be7071f086d3a1fd5dc0016177473619b237,350.429134082358,No
0x9e968f00585672f32ba645a80caf6b532dce2c81,350.28978373,No
0x4855eb3cd548b065dcfdfa64ef24e35b5e33d5d9,350.213427557894,No
0x68d7997f124476b27e1352351430ec1e53838b6b,350.111544242767,No
0x5006729344382a0095ba79f83abcdfc833cf9420,350.044484659793,No
0x1b5070c29ca18d8fdf3eba20ae77666ab4b57c9a,350,No
0x2f1efe4ceac1e0af5cb538f0941c65130556c0d6,350,No
0xc189ec862b32aa4a0ae2b38c7af2a646370cd8c9,350,No
0x767d9aae067c4a99a86bc4771185284113e6d76a,350,No
0x7bae8bacf91368101fb787bf5a2a27ff77a9fe71,350,No
0x602a5d03467a81a9ad5876410cabf0fbd6040f4c,350,No
0x808e5b675b0026df7b6916780193e5049bccac01,350,No
0x3fcad3b21661c08dc411c88bdf7a47d485b46adc,350,No
0x29a6e79a182ea475d9ae8519bbf87f3d1eb55adb,349.991237395316,No
0x79ef17f3a5ddf966c914b3de0dfc629faa820bfb,349.95903229983,No
0x3554fa3b4512381a9a6beef8f7ba919eea2d00b8,349.884,No
0x547147fd4f69bae198574b17b023d3a68a5fcfb8,349.825072859297,No
0x4913fa1d86a9d13f75c7b951f282075fdbbd1a0b,349.79064152,No
0x05d20e78e1a0a531b26dd9ad5299ae8b39ef8dda,349.620440548366,No
0x7fac100430262a1cf08fa6ea2c4190714dc6cfcd,349.56009135,No
0x479d554c5e3ccd631ec155b38e7486dc9d50bd42,349.52317935,No
0xe6688f90c06122e227686a4ffc83d56197df66a9,349.52,No
0x1b9b840cf4566acd1494720d3286e83e17ae0821,349.48093544,No
0xf08f5c7a65ffd783b1f85e8a25c6631cfabd05c8,349.460658816067,No
0x81d524f1e087127f609f915e27c3e4b3be8ee927,349.42,No
0x1e293580ab1c5a368ce5acd079ec114d615f7306,349.4,No
0x1e0b33b026e31cc4eb374f339863c0375f776cef,349.37826115,No
0x4bff1e6f00450aee0a4ffc8a661b50030d079fae,349.264564,No
0xeb4a69ec996414dc06626828c87d131bb5406d65,349.224426404162,No
0x1e1ff5f64fb1b6273f4a23dcc636c7eafde489a6,349.213975,No
0x7d34bdc17a33ebb9bc711742ee57071cee8cc9b8,349.150492799034,No
0xe48a7c99b2f33fd3595d2e7a79b5f6792e2390e8,349.07070494,No
0xc8ddff377f07d8e551c12efb42873d0c90fd43a3,349.035,No
0x8db64dd1b60028a36c566e6d6b34888c9518a9e9,349,No
0x6b1551d58a61cb7cd7aff304234eff8257630bbd,348.9,No
0xf1562a68921c88f00961a1969bee2bc1dfc73e55,348.87663884,No
0x17fb4db24b8f1817bc33d6e167b105fd77599c28,348.760926302972,No
0x5d4e9313e3f9e31ea3eb38b329f74c77013301de,348.75,No
0xe77099098f1a0ee92d7cc88bc78220fb63189efa,348.709596757854,No
0xadcf3727f6882aea1eae8f63426b9da218cf49c3,348.637031,No
0x7923ac8d2f182f89e6d5b3367eb351437b045a93,348.63352906,No
0x508027fe869a2ab7da3102f2c7a604e898dd42ce,348.58627288,No
0x3b208b9eb62cc90ae1ae53e33ed2e8b3a0fd2b73,348.49681408,No
0x0505cf0d49c7f1255b450b5e743a089bf8b632f7,348.351724,No
0x873f57aa4ea70c7bd864a9faea258c1804dae584,348.22016,No
0x1863d3cfb659b3a5d9831d17ac006d8dabc913e1,348.13942,No
0xb3ea45721989c734e8b108492057b2bd88c6d497,348.05374217,No
0x9cdd975c8451e114d9797f17d95d2f169cbb0dae,348,No
0xd6e16ef5faee23ed40271d5bd66d070aa5d18338,347.82320855,No
0x2cf04a806fe6874b6e67fca269930ef052cd0d53,347.733075325017,No
0x55f6db58808a3304223f04291603433b57a4e443,347.69760862,No
0xd11616e66b128c0b756b91cc13466defaae67d07,347.697389925794,No
0x388a07b346a4e58cbf56e4f6e7f4ea23ea17deb0,347.658,No
0xe35fa2794ad476f6219aa9ec68e5c2f1a299bc06,347.51444088,No
0x3227453b4bd39c2dd382f0b1c6ce807599cfe346,347.4922025975,No
0x7dbbe659389332fb23850449db83cf32717bf46c,347.49,No
0x6b9ead1f1e7a5b7d9b95d5ead9e7f7e4d5cd2f43,347.471782547329,No
0xbcf222d1060b5850076bf69f1503564cf5144d24,347.30104165,No
0x5fd42a174f812192464d60edf5f15db0d76c454c,347.1121,No
0x85b4c65ab6c45d8b9caa3dc984c2f7641504142b,347.016,No
0x0b60008503000578d2667cd6ec573f1ef298d823,347,No
0x3379b3ed60d968ad987be7325e4d8e69cbbe889a,347,No
0xeec107a481b9ce58910e6e9e54b8c35283058f18,347,No
0x14fa8854a81efbf2fe2561a49bfe490a50d1bfb8,346.978,No
0x9b63e13c202e203f5032d5e70bd389988606e95e,346.849239969685,No
0x8eb629b50b6a4ec3f1d903962836490d4a0de47c,346.7545964,No
0xbc5c7f8f9a2e6e665a61a514477264bf4c5e7978,346.735678,No
0xfa6c97f0effab1ce8d7cd80eb96ddf2ac6bf0e38,346.72683499231,No
0x7278825289b8e6202c0cc012c53350b7a1c6d142,346.700043913612,No
0xc45579f1b88ae97f36af51684e2898cc96b8851b,346.2435161446,No
0x903a6df07b4f4d6f6f6846c8b3b3f9dab5a2bdb5,346.204443655033,No
0xe5f1c712b15705552056b2e5e822c226cff26dad,346.140893171062,No
0x8f7190727117ef8dfc74867f39ca159374c57fcd,345.93363568,No
0x70290cfb29c8e6588b3cdaa38c5338d1c2c83051,345.887,No
0x1a94edd3f3ec4e9c5fceac566361277d80b6af76,345.81938275,No
0x51b6e9a2de70ae3f31ce83651404cf713014e280,345.727827526771,No
0xdc7f2e7210230cc6901d503810af0afbbc42ef81,345.725,No
0xb765162ecae799bfa41db02611b7e57b9981567d,345.684207574868,No
0x9720e4d8d296b9a0e1b8c18a90c5530afc0cfacf,345.65,No
0x17b641d780ba7788d858e3dcf04ee8ded1c3b94e,345.65,No
0xacf6aab3cd29241b11a27d1f981709604ef73d0f,345.65,No
0xd78c494f6df661bbe74ce762653de7139ad244d9,345.62784497,No
0x8f619d631c90fd5f7e9e7accb2d539c85d6182f3,345.587165783982,No
0xf87f1d49feaf5470eba422f20550db5b75b76447,345.10582735,No
0xc24f65b6b658aa32d99ffb62ff630156384bed55,345,No
0xdb9462580ac199c82d78bcbee502ea0fc80621d7,345,No
0xae6237831b2af05b82b80581e4917cd3659ad2b4,344.931353726201,No
0x0f3cb9ef488032aacedc61c8cce6fbf6b0418085,344.913,No
0x46697cd12059b85d096ac686687a8b9fbc706d4d,344.796128,No
0x147c624dc8a4a229a1310e93a508843aff2abd29,344.713962561236,No
0xd413ef8c2d9e215b7c714f5abce94d3d666b6478,344.707652,No
0xe63cc5b1ee3a0b2086cc140db4894083538b3009,344.619805,No
0x5e9c0d83a73f58a48e6b1d879e8fe8a630fa12cc,344.43467,No
0x3297a27f6dbad9c2a6ec06998238bf03164ee552,344.364103294733,No
0x5f681ad96ce4ad8b3d7d745ba1e34109afebdab8,344.29767549491,No
0x7c0e305536d6400fab21a71f13960578c0cbee77,344.1612782,No
0xcdce24e7ff808930fca789e72a75aa027e6c9615,344.153039942148,No
0xebe92774bf461ae94cfa33b4fcdb4c540b14a78d,344.117,No
0xd344a00d40e709e0f973700199ff1501670aa488,344.1,No
0xd769831a1b0415f87ce9a702ffb29adc49f00985,344.091705309668,No
0x3f419e5b7700e692ab75f52e1ff64817d6555a61,344,No
0xfa2bb6f93355ab20b2d9c4a4dbd058582e251e08,343.865939,No
0x8b68a978748fd3dcdb9badc211322c4314fc68db,343.75702,No
0xd2e4bcd9a9298ceeef0ee59dee6e2e8f920a61bf,343.611288436838,No
0xefa55e2b91cdc1cc50c50330e05188c909236f07,343.586302,No
0x94942350bc002d58a0e7c7329e63de12339706ae,343.45850941,No
0x617d7c72c24ed7e7b795df2257b430320a8b49b7,343.18746,No
0xe7e505fb46ae407456ad1f4020355b0dbaf326e6,343.18,No
0x608bf4f07a1d0ef4b327700db6ff3635f28b8237,343.13252,No
0xd536cdfed4b481c440df45deb3170b5fbb3e21a7,343.049475577607,No
0x42fea4f34f1e2ba44cab890aec54dbcb8591a6cf,342.95995963,No
0x942497875c473ab76317af9812ffc28ea6a04c9e,342.951081218098,No
0x50ecc8b1c0ee890c30f668f3473ada514a7b1877,342.929251204605,No
0x0c3e5604561209251c01d758cf9f3e449f3714d2,342.907052231388,No
0x777f63ffb3c59acd07993a454e9e3edb973b0640,342.870216,No
0xa6bf920b210c43b2dbc0edd2c973328a6c127a1d,342.779346,No
0x6cc64b53744ea2d8cae3b6f36c76377764afff2f,342.66301165,No
0x879aa19e2ff189eff890a8eeae4570d1907f8089,342.64,No
0x56d1181acfad4562f6d4b6919673fa38fd9d805d,342.53367749,No
0xc4eb2ad8bc9817a2c0635ec6019b816ac93b53cb,342.50301572642,No
0x4315ed306e03192867b1799e4c0895a4cd9d82d4,342.49616938306,No
0x87acfdb78fb347306c3fabc53810463f87a54519,342.480360162523,No
0xcd3403ab696f2cab1f223cda4094b1a700a22f39,342.44878,No
0x010b0d82cb1f8084c4357415fbe0d20a561dcde5,342.296766281093,No
0xc5edd5df5dc39752f1c5444ae2ac5dc4041115d5,342.249021840191,No
0x511546b69e503f7a72cd0842b0b6b859c2961822,342.139373,No
0xba63bf63a4123fe086f64a2f3b25145b71d17e0c,342.09416726,No
0x4a7aa80b2ad89f9031626493a403f969077ab255,342,No
0x48aac05a26fc0f359977f37c408cd6774a482850,341.989015863078,No
0x4cd96bc0aed2fa6effb6f9cb91792ac1ee042097,341.97901,No
0x1fff3140a9ba600a150ba43a5f89c56e95f09cb2,341.9563,No
0x701047fe4fa198748fa657c89db690a1af387544,341.80644580598,No
0x7c1908d49266ba2999c41b07b0895c33821f53a9,341.739816490827,No
0x538a3b8843567022311ee39aa83108bab5f9d571,341.67461,No
0xbc234b1817bff1a883ddcdfdf41c98b9a4fcacd4,341.57543851,No
0x05434766aa193349a3528b393725332985c95bc2,341.5450759,No
0x623f906901c369893ec3f7d667668ea2e601003a,341.308646,No
0xcd08a4285f4974f8ea53aafb63855b94201b3ff2,341.2130795,No
0xf732029d239cd601f559856a30251cdfd95be596,341.121159807832,No
0x102c47278e3be8a2c8d372a0ddf2e1a357754b44,341.046439245611,No
0xfeeaf5028dbfeb043b3506385e9d02cb95399052,340.862879892539,No
0xc3f613faaf1b44bec97fad910bdfe37290a3feb0,340.859149488261,No
0x515a8e4d971156e566efacc5a0270c8614a5218b,340.82824,No
0x5bbec81daf36fea397999fc663495d80e6832038,340.80259,No
0xfb5a0e23e1f2089faa4a44cf4bfe424ae739fc33,340.755277443133,No
0x1c27fed7373e70ca413d51b398034211a94a48ca,340.65746,No
0x6a84c460a8c90a3c229f0b38e3322f0154611671,340.632672,No
0xceea7f8cc50afc735ed08f64b1fe51714bf80ee1,340.58960989,No
0xa6e75d764b52e2cc1a2790258dd7e41d801e23b8,340.5235576,No
0x612490c5913f14c1072d8fbff9a715a876087311,340.39851,No
0x59ae88779439e5f57dc39a3c836f741b9df78fc3,340.33612299,No
0xd6daf0195929d1441b98afad5e70fec2443c7639,340.25918211,No
0x2fef2ce782d04618492651465294793990f655f1,340.026144502015,No
0xea8da2bce29e941a6af40d8c9609b636cfabdff6,340.014448,No
0xfd07c43f77d1f24f1f2fbfab53e9b2c1b6ff791b,340.010846304295,No
0x8582a5ff54684df04a70fbb1fc26014a0a735a1e,340,No
0xc1c3cf20544b47c560bc7930a15e2fc22ef7fe5a,340,No
0xc05f92a3d4231c6b7a3f45ba62044714f532f858,340,No
0x8a95b98f99a7d811d34747813af0cc36c2ad388f,340,No
0x231035dcc325949f00bb02bfa9cb488fdf77a0d7,340,No
0xfa6fc980b4688128a13b46c628d414b5ce306d1f,339.91458321,No
0xf073b1716e421ead72a611b437c7328b44636e6e,339.8488309,No
0x8fa3209d9fc07f7c932e8c34d6e946ec82ea3ba7,339.848809,No
0xb8a6a2b6bc9b9ae4cf6fc57974e52f035840e155,339.817683364059,No
0xe0ff6b64ff4de1770a535a47e51bf1b143b60e86,339.8053662,No
0xbbee8ae1e15826053cab59e9e6203ae14d832002,339.8,No
0xc536cff4e57d7de36e81aca97bd985a2279c74f0,339.706,No
0xcb25c2c3b0f1991f6e4695352badabd324434f5c,339.485482838891,No
0x6143debd50b44993e0aadb0aaf46537c51edcfb8,339.396,No
0x1ff8cc462962f504c076c978ef1f4ff26152fb6d,339.265482,No
0xb35403518dd4c357a9fe7b9543789ee8d620f088,339.21986,No
0x04aa03de37ea8a595c3b8c33874c672bfdf0eb92,339.21263050861,No
0x885ba56169841cd531921e9e5148b6f4a38a78b3,339.14,No
0x4e7fd73f1b04960eae1d1f51ee22c574d98be629,339.10012568,No
0x3af15bd407fe686f6321a7b9ce7a98c110b0256f,339,No
0x709ef80cd00bb4ca9c782fd51baee9f41fa32dea,338.992,No
0x47ac1c9747d129d92c5afa9f8cc1602f2e21f230,338.78,No
0x89f5ea60f4691ef8e0b4e7292811ac36e7dd6974,338.74122249,No
0x119fc25f7aa81364b21ab5759c5468f1324d02db,338.7095588,No
0x307951486a57ee956fdc1f091773bbb05a42fcbc,338.70239528804,No
0xc0d7dae1b1c5da5572b745b9593937294900f546,338.701606792442,No
0x5b2e0cdddc8268b32f6ab1ed805610637231cc68,338.618731,No
0xe20793f4ac88f0bed7f24bf9b0b49685866e10d8,338.56771333,No
0xb62f9715f672776e5e8624c7901835a3884a4026,338.487790309975,No
0xe8eaac6d05ea1a601b9c8229aa7e8ce4ee2fc187,338.456,No
0x2c60f0a26f7d286d6dd8ef2eb6677e175bd5ea66,338.437890502,No
0xb596551f262d1ed35f9f511e9a1c7cc80c3c142f,338.4245105,No
0x80dd72e4252f2d54af2b131d9ab09af24f893ae1,338.2949932,No
0x416eba0df5f99cd0c98226d883bc094a1f934c97,338.25721,No
0xdee16c331ecbbc17b8a8d8f617e6934885f419be,338.222,No
0xcf00f8f8d71189955baf405cdbccef8f492b49b1,338.163529578858,No
0x85df1287a566185871c80321bf08485f6a973d14,338.09472004,No
0x87fd159ef5dc3685a9bbc878247c8f4326841389,337.982,No
0xf7b74e182ce2205fb3cafea3a07a529eed021f6e,337.967597,No
0x635b1399dc6c261ddf1a3f3334d0b7136fb45d75,337.9238379,No
0x24aa620f666bad1cb588c161c6a24a82275bbcb4,337.754211396158,No
0xf5332db8027aef2a898ab2310ba5bec8e706af38,337.711,No
0xfb09e4b5e23dba8e9cffccaf64394ed70e73373e,337.617235,No
0x2ec112c3de5fd442c03de196b009de8e82be2e13,337.61163981,No
0xbc36e921c8588334a4655f335e40c48d749ea622,337.509638071098,No
0xc56c7a8ce798c2b1ea62df335615a727aae49629,337.465405,No
0xa6a04a3c75122236d2e1ddeca99d284d33043b9f,337.379281399131,No
0x137320997d97dcdae021f65ceb45d6f802915247,337.352022258659,No
0x0981046d3c561ed5fab8b18fa87a40399431a039,337.247349,No
0x8adc950e1a9f9941e6ade93d2fede0fe174c81fa,337.229655333955,No
0x022a29ebe2be30f0c7ffc7dc9c51ffd3714762d0,337.207988143246,No
0x39cc3c6520328f627ce88f12ffc09b6b4c7b4a69,337.19653824,No
0xcdc2401dcea98aa69ebad0e288af572e3ffedb03,337.158,No
0x92c80d525452b224325eaad7d1f56add20fbb72d,337.11237,No
0xb0eb51477dade896b5aed90047e1538280c7f516,337.078389224241,No
0x9efeff1765ebd25337027f1c741e91342b0ef817,337.06324,No
0x2d46cc38aebb239cb6375b94c316bf011f309a5c,337.026091297605,No
0x9f3d4d3b8f682c401c40dd255b9e7d1f27c66a4a,337,No
0x07032ae0fdc5998d67ea2f07820bdc09a56824be,336.957703,No
0x40b3bfe10b144320d89e41e0d0380ad387eb588d,336.954093929615,No
0x9421f830b17ada635ed3e55f9f2e7589553f6be2,336.8780759,No
0xc60ba7a951044b1453ba0f9bd5fc190ec7a8cae3,336.728401832167,No
